tarih,urun_kodu,urun_adi,satis_adedi,birim_fiyat,promosyon_var_mi,resmi_tatil_mi
2023-11-15,TON160,Ton Balığı Konservesi 160g,605.0,57.37,0,0
2023-11-16,TON160,Ton Balığı Konservesi 160g,526.0,57.81,0,0
2023-11-17,TON160,Ton Balığı Konservesi 160g,551.0,56.7,0,0
2023-11-18,TON160,Ton Balığı Konservesi 160g,400.0,58.43,0,0
2023-11-19,TON160,Ton Balığı Konservesi 160g,417.0,57.46,0,0
2023-11-20,TON160,Ton Balığı Konservesi 160g,548.0,56.69,0,0
2023-11-21,TON160,Ton Balığı Konservesi 160g,555.0,59.01,0,0
2023-11-22,TON160,Ton Balığı Konservesi 160g,587.0,59.07,0,0
2023-11-23,TON160,Ton Balığı Konservesi 160g,545.0,60.47,0,0
2023-11-24,TON160,Ton Balığı Konservesi 160g,577.0,57.78,0,0
2023-11-25,TON160,Ton Balığı Konservesi 160g,434.0,58.61,0,0
2023-11-26,TON160,Ton Balığı Konservesi 160g,367.0,58.24,0,0
2023-11-27,TON160,Ton Balığı Konservesi 160g,475.0,59.14,0,0
2023-11-28,TON160,Ton Balığı Konservesi 160g,538.0,58.43,0,0
2023-11-29,TON160,Ton Balığı Konservesi 160g,508.0,59.26,0,0
2023-11-30,TON160,Ton Balığı Konservesi 160g,603.0,57.98,0,0
2023-12-01,TON160,Ton Balığı Konservesi 160g,590.0,59.01,0,0
2023-12-02,TON160,Ton Balığı Konservesi 160g,393.0,58.41,0,0
2023-12-03,TON160,Ton Balığı Konservesi 160g,450.0,59.32,0,0
2023-12-04,TON160,Ton Balığı Konservesi 160g,545.0,58.82,0,0
2023-12-05,TON160,Ton Balığı Konservesi 160g,535.0,60.39,0,0
2023-12-06,TON160,Ton Balığı Konservesi 160g,597.0,59.45,0,0
2023-12-07,TON160,Ton Balığı Konservesi 160g,567.0,58.44,0,0
2023-12-08,TON160,Ton Balığı Konservesi 160g,593.0,61.21,0,0
2023-12-09,TON160,Ton Balığı Konservesi 160g,387.0,59.49,0,0
2023-12-10,TON160,Ton Balığı Konservesi 160g,363.0,58.46,0,0
2023-12-11,TON160,Ton Balığı Konservesi 160g,610.0,60.98,0,0
2023-12-12,TON160,Ton Balığı Konservesi 160g,255.6875,58.43,0,0
2023-12-13,TON160,Ton Balığı Konservesi 160g,605.0,59.35,0,0
2023-12-14,TON160,Ton Balığı Konservesi 160g,551.0,59.69,0,0
2023-12-15,TON160,Ton Balığı Konservesi 160g,567.0,58.61,0,0
2023-12-16,TON160,Ton Balığı Konservesi 160g,401.0,58.85,0,0
2023-12-17,TON160,Ton Balığı Konservesi 160g,383.0,59.19,0,0
2023-12-18,TON160,Ton Balığı Konservesi 160g,575.0,58.15,0,0
2023-12-19,TON160,Ton Balığı Konservesi 160g,631.0,59.37,0,0
2023-12-20,TON160,Ton Balığı Konservesi 160g,783.0,58.11,1,0
2023-12-21,TON160,Ton Balığı Konservesi 160g,645.0,59.25,0,0
2023-12-22,TON160,Ton Balığı Konservesi 160g,567.0,60.01,0,0
2023-12-23,TON160,Ton Balığı Konservesi 160g,372.0,59.28,0,0
2023-12-24,TON160,Ton Balığı Konservesi 160g,351.0,59.76,0,0
2023-12-25,TON160,Ton Balığı Konservesi 160g,597.0,57.82,0,0
2023-12-26,TON160,Ton Balığı Konservesi 160g,538.0,57.33,0,0
2023-12-27,TON160,Ton Balığı Konservesi 160g,535.0,58.19,0,0
2023-12-28,TON160,Ton Balığı Konservesi 160g,523.5,59.68,0,0
2023-12-29,TON160,Ton Balığı Konservesi 160g,512.0,60.92,0,0
2023-12-30,TON160,Ton Balığı Konservesi 160g,522.0,58.93,0,0
2023-12-31,TON160,Ton Balığı Konservesi 160g,367.0,59.21,0,0
2024-01-01,TON160,Ton Balığı Konservesi 160g,255.6875,59.14,0,1
2024-01-02,TON160,Ton Balığı Konservesi 160g,542.0,59.07,0,0
2024-01-03,TON160,Ton Balığı Konservesi 160g,551.0,59.53,0,0
2024-01-04,TON160,Ton Balığı Konservesi 160g,569.0,58.43,0,0
2024-01-05,TON160,Ton Balığı Konservesi 160g,574.0,59.73,0,0
2024-01-06,TON160,Ton Balığı Konservesi 160g,400.0,57.56,0,0
2024-01-07,TON160,Ton Balığı Konservesi 160g,389.0,57.25,0,0
2024-01-08,TON160,Ton Balığı Konservesi 160g,599.0,60.42,0,0
2024-01-09,TON160,Ton Balığı Konservesi 160g,582.0,60.05,0,0
2024-01-10,TON160,Ton Balığı Konservesi 160g,530.0,59.31,0,0
2024-01-11,TON160,Ton Balığı Konservesi 160g,589.0,62.89,0,0
2024-01-12,TON160,Ton Balığı Konservesi 160g,824.1875,58.29,0,0
2024-01-13,TON160,Ton Balığı Konservesi 160g,584.0,59.15,1,0
2024-01-14,TON160,Ton Balığı Konservesi 160g,324.0,59.78,0,0
2024-01-15,TON160,Ton Balığı Konservesi 160g,552.0,59.53,0,0
2024-01-16,TON160,Ton Balığı Konservesi 160g,554.0,56.87,0,0
2024-01-17,TON160,Ton Balığı Konservesi 160g,471.0,58.56,0,0
2024-01-18,TON160,Ton Balığı Konservesi 160g,506.0,61.71,0,0
2024-01-19,TON160,Ton Balığı Konservesi 160g,522.0,59.01,0,0
2024-01-20,TON160,Ton Balığı Konservesi 160g,450.0,59.82,0,0
2024-01-21,TON160,Ton Balığı Konservesi 160g,385.0,58.4,0,0
2024-01-22,TON160,Ton Balığı Konservesi 160g,514.0,60.0,0,0
2024-01-23,TON160,Ton Balığı Konservesi 160g,579.0,59.48,0,0
2024-01-24,TON160,Ton Balığı Konservesi 160g,538.0,58.98,0,0
2024-01-25,TON160,Ton Balığı Konservesi 160g,558.5,59.38,1,0
2024-01-26,TON160,Ton Balığı Konservesi 160g,579.0,60.21,0,0
2024-01-27,TON160,Ton Balığı Konservesi 160g,311.0,62.25,0,0
2024-01-28,TON160,Ton Balığı Konservesi 160g,352.0,59.75,0,0
2024-01-29,TON160,Ton Balığı Konservesi 160g,592.0,59.5,0,0
2024-01-30,TON160,Ton Balığı Konservesi 160g,608.0,61.41,0,0
2024-01-31,TON160,Ton Balığı Konservesi 160g,545.0,61.48,0,0
2024-02-01,TON160,Ton Balığı Konservesi 160g,623.0,61.69,0,0
2024-02-02,TON160,Ton Balığı Konservesi 160g,605.0,60.19,0,0
2024-02-03,TON160,Ton Balığı Konservesi 160g,439.0,60.09,0,0
2024-02-04,TON160,Ton Balığı Konservesi 160g,376.0,59.86,0,0
2024-02-05,TON160,Ton Balığı Konservesi 160g,545.0,58.73,0,0
2024-02-06,TON160,Ton Balığı Konservesi 160g,511.0,60.19,0,0
2024-02-07,TON160,Ton Balığı Konservesi 160g,529.0,59.8,0,0
2024-02-08,TON160,Ton Balığı Konservesi 160g,599.0,58.82,0,0
2024-02-09,TON160,Ton Balığı Konservesi 160g,598.0,61.59,0,0
2024-02-10,TON160,Ton Balığı Konservesi 160g,394.0,60.05,0,0
2024-02-11,TON160,Ton Balığı Konservesi 160g,408.0,58.89,0,0
2024-02-12,TON160,Ton Balığı Konservesi 160g,679.0,60.39,0,0
2024-02-13,TON160,Ton Balığı Konservesi 160g,567.0,61.51,0,0
2024-02-14,TON160,Ton Balığı Konservesi 160g,597.0,60.16,0,0
2024-02-15,TON160,Ton Balığı Konservesi 160g,603.0,59.13,0,0
2024-02-16,TON160,Ton Balığı Konservesi 160g,528.0,58.94,0,0
2024-02-17,TON160,Ton Balığı Konservesi 160g,414.0,58.05,0,0
2024-02-18,TON160,Ton Balığı Konservesi 160g,377.0,60.58,0,0
2024-02-19,TON160,Ton Balığı Konservesi 160g,614.0,59.17,0,0
2024-02-20,TON160,Ton Balığı Konservesi 160g,519.0,60.15,0,0
2024-02-21,TON160,Ton Balığı Konservesi 160g,524.0,62.64,0,0
2024-02-22,TON160,Ton Balığı Konservesi 160g,502.0,61.71,0,0
2024-02-23,TON160,Ton Balığı Konservesi 160g,575.0,59.93,0,0
2024-02-24,TON160,Ton Balığı Konservesi 160g,403.0,60.3,0,0
2024-02-25,TON160,Ton Balığı Konservesi 160g,344.0,59.74,0,0
2024-02-26,TON160,Ton Balığı Konservesi 160g,532.0,62.17,0,0
2024-02-27,TON160,Ton Balığı Konservesi 160g,584.0,60.77,0,0
2024-02-28,TON160,Ton Balığı Konservesi 160g,522.0,60.81,0,0
2024-02-29,TON160,Ton Balığı Konservesi 160g,576.0,61.85,0,0
2024-03-01,TON160,Ton Balığı Konservesi 160g,561.0,60.71,0,0
2024-03-02,TON160,Ton Balığı Konservesi 160g,502.0,62.52,1,0
2024-03-03,TON160,Ton Balığı Konservesi 160g,378.0,61.0,0,0
2024-03-04,TON160,Ton Balığı Konservesi 160g,466.0,58.17,0,0
2024-03-05,TON160,Ton Balığı Konservesi 160g,707.0,59.3,1,0
2024-03-06,TON160,Ton Balığı Konservesi 160g,584.0,63.18,0,0
2024-03-07,TON160,Ton Balığı Konservesi 160g,525.0,61.52,0,0
2024-03-08,TON160,Ton Balığı Konservesi 160g,655.0,60.65,0,0
2024-03-09,TON160,Ton Balığı Konservesi 160g,409.0,59.12,0,0
2024-03-10,TON160,Ton Balığı Konservesi 160g,426.0,62.56,0,0
2024-03-11,TON160,Ton Balığı Konservesi 160g,562.0,62.81,0,0
2024-03-12,TON160,Ton Balığı Konservesi 160g,558.0,61.37,0,0
2024-03-13,TON160,Ton Balığı Konservesi 160g,513.0,61.3,0,0
2024-03-14,TON160,Ton Balığı Konservesi 160g,566.0,61.63,0,0
2024-03-15,TON160,Ton Balığı Konservesi 160g,255.6875,60.76,0,0
2024-03-16,TON160,Ton Balığı Konservesi 160g,433.0,60.38,0,0
2024-03-17,TON160,Ton Balığı Konservesi 160g,422.0,62.31,0,0
2024-03-18,TON160,Ton Balığı Konservesi 160g,569.0,59.56,0,0
2024-03-19,TON160,Ton Balığı Konservesi 160g,473.0,63.13,0,0
2024-03-20,TON160,Ton Balığı Konservesi 160g,816.0,60.54,1,0
2024-03-21,TON160,Ton Balığı Konservesi 160g,589.0,60.64,0,0
2024-03-22,TON160,Ton Balığı Konservesi 160g,563.0,62.51,0,0
2024-03-23,TON160,Ton Balığı Konservesi 160g,398.0,61.43,0,0
2024-03-24,TON160,Ton Balığı Konservesi 160g,623.0,61.19,1,0
2024-03-25,TON160,Ton Balığı Konservesi 160g,537.0,60.77,0,0
2024-03-26,TON160,Ton Balığı Konservesi 160g,516.0,62.13,0,0
2024-03-27,TON160,Ton Balığı Konservesi 160g,526.0,60.13,0,0
2024-03-28,TON160,Ton Balığı Konservesi 160g,544.0,60.58,0,0
2024-03-29,TON160,Ton Balığı Konservesi 160g,483.0,61.76,0,0
2024-03-30,TON160,Ton Balığı Konservesi 160g,422.0,61.83,0,0
2024-03-31,TON160,Ton Balığı Konservesi 160g,527.0,60.14,0,0
2024-04-01,TON160,Ton Balığı Konservesi 160g,594.0,62.09,0,0
2024-04-02,TON160,Ton Balığı Konservesi 160g,824.1875,61.33,1,0
2024-04-03,TON160,Ton Balığı Konservesi 160g,663.0,62.58,0,0
2024-04-04,TON160,Ton Balığı Konservesi 160g,690.0,59.37,0,0
2024-04-05,TON160,Ton Balığı Konservesi 160g,739.0,59.92,0,0
2024-04-06,TON160,Ton Balığı Konservesi 160g,493.0,60.05,0,0
2024-04-07,TON160,Ton Balığı Konservesi 160g,537.0,62.94,0,0
2024-04-08,TON160,Ton Balığı Konservesi 160g,684.0,61.65,0,0
2024-04-09,TON160,Ton Balığı Konservesi 160g,730.0,61.55,0,0
2024-04-10,TON160,Ton Balığı Konservesi 160g,295.0,59.89,0,1
2024-04-11,TON160,Ton Balığı Konservesi 160g,255.6875,59.77,0,1
2024-04-12,TON160,Ton Balığı Konservesi 160g,346.0,59.78,1,1
2024-04-13,TON160,Ton Balığı Konservesi 160g,255.6875,62.08,0,1
2024-04-14,TON160,Ton Balığı Konservesi 160g,379.0,61.16,0,0
2024-04-15,TON160,Ton Balığı Konservesi 160g,560.0,60.39,0,0
2024-04-16,TON160,Ton Balığı Konservesi 160g,587.0,60.06,0,0
2024-04-17,TON160,Ton Balığı Konservesi 160g,569.0,62.07,0,0
2024-04-18,TON160,Ton Balığı Konservesi 160g,583.0,61.2,0,0
2024-04-19,TON160,Ton Balığı Konservesi 160g,573.0,62.21,0,0
2024-04-20,TON160,Ton Balığı Konservesi 160g,370.0,59.65,0,0
2024-04-21,TON160,Ton Balığı Konservesi 160g,349.0,60.94,0,0
2024-04-22,TON160,Ton Balığı Konservesi 160g,291.5,61.56,0,0
2024-04-23,TON160,Ton Balığı Konservesi 160g,255.6875,62.84,0,1
2024-04-24,TON160,Ton Balığı Konservesi 160g,651.0,62.21,0,0
2024-04-25,TON160,Ton Balığı Konservesi 160g,594.0,62.37,0,0
2024-04-26,TON160,Ton Balığı Konservesi 160g,612.0,59.59,0,0
2024-04-27,TON160,Ton Balığı Konservesi 160g,393.0,61.86,0,0
2024-04-28,TON160,Ton Balığı Konservesi 160g,378.0,60.98,0,0
2024-04-29,TON160,Ton Balığı Konservesi 160g,552.0,62.94,0,0
2024-04-30,TON160,Ton Balığı Konservesi 160g,255.6875,60.79,0,0
2024-05-01,TON160,Ton Balığı Konservesi 160g,255.6875,61.64,0,1
2024-05-02,TON160,Ton Balığı Konservesi 160g,492.0,60.72,0,0
2024-05-03,TON160,Ton Balığı Konservesi 160g,547.0,62.64,0,0
2024-05-04,TON160,Ton Balığı Konservesi 160g,387.0,60.14,0,0
2024-05-05,TON160,Ton Balığı Konservesi 160g,396.0,62.17,0,0
2024-05-06,TON160,Ton Balığı Konservesi 160g,555.0,61.74,0,0
2024-05-07,TON160,Ton Balığı Konservesi 160g,595.0,59.95,0,0
2024-05-08,TON160,Ton Balığı Konservesi 160g,574.0,59.44,0,0
2024-05-09,TON160,Ton Balığı Konservesi 160g,544.0,62.31,0,0
2024-05-10,TON160,Ton Balığı Konservesi 160g,541.0,62.01,0,0
2024-05-11,TON160,Ton Balığı Konservesi 160g,427.0,62.04,0,0
2024-05-12,TON160,Ton Balığı Konservesi 160g,417.0,60.63,0,0
2024-05-13,TON160,Ton Balığı Konservesi 160g,565.0,63.7,0,0
2024-05-14,TON160,Ton Balığı Konservesi 160g,654.0,61.01,0,0
2024-05-15,TON160,Ton Balığı Konservesi 160g,564.0,61.76,0,0
2024-05-16,TON160,Ton Balığı Konservesi 160g,573.0,61.98,0,0
2024-05-17,TON160,Ton Balığı Konservesi 160g,562.0,61.26,0,0
2024-05-18,TON160,Ton Balığı Konservesi 160g,518.0,62.87,1,0
2024-05-19,TON160,Ton Balığı Konservesi 160g,255.6875,61.2,0,1
2024-05-20,TON160,Ton Balığı Konservesi 160g,523.0,60.37,0,0
2024-05-21,TON160,Ton Balığı Konservesi 160g,747.0,60.85,1,0
2024-05-22,TON160,Ton Balığı Konservesi 160g,618.0,62.79,0,0
2024-05-23,TON160,Ton Balığı Konservesi 160g,574.0,61.85,0,0
2024-05-24,TON160,Ton Balığı Konservesi 160g,461.0,62.09,0,0
2024-05-25,TON160,Ton Balığı Konservesi 160g,420.0,60.39,0,0
2024-05-26,TON160,Ton Balığı Konservesi 160g,422.0,62.89,0,0
2024-05-27,TON160,Ton Balığı Konservesi 160g,468.5,61.62,0,0
2024-05-28,TON160,Ton Balığı Konservesi 160g,515.0,60.58,0,0
2024-05-29,TON160,Ton Balığı Konservesi 160g,538.0,62.65,0,0
2024-05-30,TON160,Ton Balığı Konservesi 160g,619.0,63.98,0,0
2024-05-31,TON160,Ton Balığı Konservesi 160g,513.0,63.98,0,0
2024-06-01,TON160,Ton Balığı Konservesi 160g,495.0,62.53,0,0
2024-06-02,TON160,Ton Balığı Konservesi 160g,481.0,62.34,0,0
2024-06-03,TON160,Ton Balığı Konservesi 160g,675.0,63.47,0,0
2024-06-04,TON160,Ton Balığı Konservesi 160g,824.1875,59.55,0,0
2024-06-05,TON160,Ton Balığı Konservesi 160g,658.0,62.53,0,0
2024-06-06,TON160,Ton Balığı Konservesi 160g,687.0,61.8,0,0
2024-06-07,TON160,Ton Balığı Konservesi 160g,824.1875,62.02,1,0
2024-06-08,TON160,Ton Balığı Konservesi 160g,525.0,62.83,0,0
2024-06-09,TON160,Ton Balığı Konservesi 160g,559.0,62.05,0,0
2024-06-10,TON160,Ton Balığı Konservesi 160g,677.0,59.67,0,0
2024-06-11,TON160,Ton Balığı Konservesi 160g,778.0,60.86,0,0
2024-06-12,TON160,Ton Balığı Konservesi 160g,646.0,61.17,0,0
2024-06-13,TON160,Ton Balığı Konservesi 160g,668.0,62.79,0,0
2024-06-14,TON160,Ton Balığı Konservesi 160g,824.1875,61.69,0,0
2024-06-15,TON160,Ton Balığı Konservesi 160g,506.0,63.12,0,0
2024-06-16,TON160,Ton Balığı Konservesi 160g,255.6875,62.0,0,1
2024-06-17,TON160,Ton Balığı Konservesi 160g,391.0,63.0,1,1
2024-06-18,TON160,Ton Balığı Konservesi 160g,255.6875,62.32,0,1
2024-06-19,TON160,Ton Balığı Konservesi 160g,284.0,60.1,0,1
2024-06-20,TON160,Ton Balığı Konservesi 160g,754.0,61.43,0,0
2024-06-21,TON160,Ton Balığı Konservesi 160g,676.0,62.48,0,0
2024-06-22,TON160,Ton Balığı Konservesi 160g,603.0,62.45,0,0
2024-06-23,TON160,Ton Balığı Konservesi 160g,530.0,64.84,0,0
2024-06-24,TON160,Ton Balığı Konservesi 160g,824.1875,60.34,0,0
2024-06-25,TON160,Ton Balığı Konservesi 160g,664.0,61.51,0,0
2024-06-26,TON160,Ton Balığı Konservesi 160g,740.0,64.98,0,0
2024-06-27,TON160,Ton Balığı Konservesi 160g,762.0,63.2,0,0
2024-06-28,TON160,Ton Balığı Konservesi 160g,687.0,62.09,0,0
2024-06-29,TON160,Ton Balığı Konservesi 160g,581.0,61.85,0,0
2024-06-30,TON160,Ton Balığı Konservesi 160g,568.0,62.63,0,0
2024-07-01,TON160,Ton Balığı Konservesi 160g,677.0,62.3,0,0
2024-07-02,TON160,Ton Balığı Konservesi 160g,758.0,60.61,0,0
2024-07-03,TON160,Ton Balığı Konservesi 160g,669.0,64.54,0,0
2024-07-04,TON160,Ton Balığı Konservesi 160g,824.1875,63.08,1,0
2024-07-05,TON160,Ton Balığı Konservesi 160g,736.0,61.76,0,0
2024-07-06,TON160,Ton Balığı Konservesi 160g,694.0,60.31,1,0
2024-07-07,TON160,Ton Balığı Konservesi 160g,539.0,61.44,0,0
2024-07-08,TON160,Ton Balığı Konservesi 160g,774.0,62.3,0,0
2024-07-09,TON160,Ton Balığı Konservesi 160g,642.0,62.17,0,0
2024-07-10,TON160,Ton Balığı Konservesi 160g,610.0,60.67,0,0
2024-07-11,TON160,Ton Balığı Konservesi 160g,824.1875,63.34,0,0
2024-07-12,TON160,Ton Balığı Konservesi 160g,817.0,63.11,0,0
2024-07-13,TON160,Ton Balığı Konservesi 160g,493.0,64.0,0,0
2024-07-14,TON160,Ton Balığı Konservesi 160g,495.0,64.18,0,0
2024-07-15,TON160,Ton Balığı Konservesi 160g,708.0,62.04,0,0
2024-07-16,TON160,Ton Balığı Konservesi 160g,758.0,62.43,0,0
2024-07-17,TON160,Ton Balığı Konservesi 160g,772.0,61.8,0,0
2024-07-18,TON160,Ton Balığı Konservesi 160g,740.0,63.76,0,0
2024-07-19,TON160,Ton Balığı Konservesi 160g,795.0,65.11,0,0
2024-07-20,TON160,Ton Balığı Konservesi 160g,665.5,64.03,0,0
2024-07-21,TON160,Ton Balığı Konservesi 160g,536.0,63.15,0,0
2024-07-22,TON160,Ton Balığı Konservesi 160g,699.0,62.74,0,0
2024-07-23,TON160,Ton Balığı Konservesi 160g,762.0,59.72,0,0
2024-07-24,TON160,Ton Balığı Konservesi 160g,654.0,64.06,0,0
2024-07-25,TON160,Ton Balığı Konservesi 160g,686.0,63.53,0,0
2024-07-26,TON160,Ton Balığı Konservesi 160g,796.0,62.33,0,0
2024-07-27,TON160,Ton Balığı Konservesi 160g,474.0,61.56,0,0
2024-07-28,TON160,Ton Balığı Konservesi 160g,509.0,65.09,0,0
2024-07-29,TON160,Ton Balığı Konservesi 160g,705.5,64.4,0,0
2024-07-30,TON160,Ton Balığı Konservesi 160g,824.1875,60.94,1,0
2024-07-31,TON160,Ton Balığı Konservesi 160g,640.0,62.26,0,0
2024-08-01,TON160,Ton Balığı Konservesi 160g,746.0,63.35,0,0
2024-08-02,TON160,Ton Balığı Konservesi 160g,673.0,61.77,0,0
2024-08-03,TON160,Ton Balığı Konservesi 160g,467.0,62.05,0,0
2024-08-04,TON160,Ton Balığı Konservesi 160g,511.0,59.28,0,0
2024-08-05,TON160,Ton Balığı Konservesi 160g,702.0,62.4,0,0
2024-08-06,TON160,Ton Balığı Konservesi 160g,767.0,61.69,0,0
2024-08-07,TON160,Ton Balığı Konservesi 160g,673.0,66.03,0,0
2024-08-08,TON160,Ton Balığı Konservesi 160g,742.0,64.76,0,0
2024-08-09,TON160,Ton Balığı Konservesi 160g,701.0,63.05,0,0
2024-08-10,TON160,Ton Balığı Konservesi 160g,562.0,62.92,0,0
2024-08-11,TON160,Ton Balığı Konservesi 160g,503.0,61.6,0,0
2024-08-12,TON160,Ton Balığı Konservesi 160g,777.0,64.63,0,0
2024-08-13,TON160,Ton Balığı Konservesi 160g,710.0,61.65,0,0
2024-08-14,TON160,Ton Balığı Konservesi 160g,759.0,64.01,0,0
2024-08-15,TON160,Ton Balığı Konservesi 160g,743.0,64.33,0,0
2024-08-16,TON160,Ton Balığı Konservesi 160g,620.0,63.81,0,0
2024-08-17,TON160,Ton Balığı Konservesi 160g,497.0,65.13,0,0
2024-08-18,TON160,Ton Balığı Konservesi 160g,473.0,63.21,0,0
2024-08-19,TON160,Ton Balığı Konservesi 160g,739.0,61.63,0,0
2024-08-20,TON160,Ton Balığı Konservesi 160g,717.0,62.27,0,0
2024-08-21,TON160,Ton Balığı Konservesi 160g,811.0,65.24,0,0
2024-08-22,TON160,Ton Balığı Konservesi 160g,815.0,66.02,0,0
2024-08-23,TON160,Ton Balığı Konservesi 160g,746.0,66.27,0,0
2024-08-24,TON160,Ton Balığı Konservesi 160g,474.0,62.1,0,0
2024-08-25,TON160,Ton Balığı Konservesi 160g,517.0,65.03,0,0
2024-08-26,TON160,Ton Balığı Konservesi 160g,630.0,63.44,0,0
2024-08-27,TON160,Ton Balığı Konservesi 160g,743.0,62.75,0,0
2024-08-28,TON160,Ton Balığı Konservesi 160g,736.0,61.97,0,0
2024-08-29,TON160,Ton Balığı Konservesi 160g,598.0,65.24,0,0
2024-08-30,TON160,Ton Balığı Konservesi 160g,304.0,61.39,0,1
2024-08-31,TON160,Ton Balığı Konservesi 160g,495.0,65.08,0,0
2024-09-01,TON160,Ton Balığı Konservesi 160g,441.0,60.84,0,0
2024-09-02,TON160,Ton Balığı Konservesi 160g,539.0,62.36,0,0
2024-09-03,TON160,Ton Balığı Konservesi 160g,525.0,63.81,0,0
2024-09-04,TON160,Ton Balığı Konservesi 160g,824.1875,62.31,1,0
2024-09-05,TON160,Ton Balığı Konservesi 160g,606.0,65.79,0,0
2024-09-06,TON160,Ton Balığı Konservesi 160g,509.5,64.18,0,0
2024-09-07,TON160,Ton Balığı Konservesi 160g,413.0,64.2,0,0
2024-09-08,TON160,Ton Balığı Konservesi 160g,404.0,61.86,0,0
2024-09-09,TON160,Ton Balığı Konservesi 160g,580.0,64.83,0,0
2024-09-10,TON160,Ton Balığı Konservesi 160g,568.5,62.65,0,0
2024-09-11,TON160,Ton Balığı Konservesi 160g,557.0,64.46,0,0
2024-09-12,TON160,Ton Balığı Konservesi 160g,572.0,65.14,0,0
2024-09-13,TON160,Ton Balığı Konservesi 160g,591.0,64.52,0,0
2024-09-14,TON160,Ton Balığı Konservesi 160g,398.0,62.22,0,0
2024-09-15,TON160,Ton Balığı Konservesi 160g,429.0,63.17,0,0
2024-09-16,TON160,Ton Balığı Konservesi 160g,546.0,64.2,0,0
2024-09-17,TON160,Ton Balığı Konservesi 160g,484.0,61.99,0,0
2024-09-18,TON160,Ton Balığı Konservesi 160g,706.0,64.03,1,0
2024-09-19,TON160,Ton Balığı Konservesi 160g,482.0,64.5,0,0
2024-09-20,TON160,Ton Balığı Konservesi 160g,584.0,65.7,0,0
2024-09-21,TON160,Ton Balığı Konservesi 160g,450.0,63.81,0,0
2024-09-22,TON160,Ton Balığı Konservesi 160g,381.0,64.91,0,0
2024-09-23,TON160,Ton Balığı Konservesi 160g,468.0,63.82,0,0
2024-09-24,TON160,Ton Balığı Konservesi 160g,542.0,65.09,0,0
2024-09-25,TON160,Ton Balığı Konservesi 160g,502.0,61.23,0,0
2024-09-26,TON160,Ton Balığı Konservesi 160g,626.0,64.88,0,0
2024-09-27,TON160,Ton Balığı Konservesi 160g,511.0,63.81,0,0
2024-09-28,TON160,Ton Balığı Konservesi 160g,595.0,61.98,1,0
2024-09-29,TON160,Ton Balığı Konservesi 160g,590.0,64.39,0,0
2024-09-30,TON160,Ton Balığı Konservesi 160g,585.0,63.1,0,0
2024-10-01,TON160,Ton Balığı Konservesi 160g,515.0,64.67,0,0
2024-10-02,TON160,Ton Balığı Konservesi 160g,506.0,62.4,0,0
2024-10-03,TON160,Ton Balığı Konservesi 160g,524.0,63.28,0,0
2024-10-04,TON160,Ton Balığı Konservesi 160g,532.0,65.96,0,0
2024-10-05,TON160,Ton Balığı Konservesi 160g,435.5,62.31,0,0
2024-10-06,TON160,Ton Balığı Konservesi 160g,339.0,63.69,0,0
2024-10-07,TON160,Ton Balığı Konservesi 160g,496.0,63.86,0,0
2024-10-08,TON160,Ton Balığı Konservesi 160g,560.0,65.44,0,0
2024-10-09,TON160,Ton Balığı Konservesi 160g,735.0,66.68,1,0
2024-10-10,TON160,Ton Balığı Konservesi 160g,620.0,59.98,0,0
2024-10-11,TON160,Ton Balığı Konservesi 160g,584.0,64.64,0,0
2024-10-12,TON160,Ton Balığı Konservesi 160g,395.0,62.73,0,0
2024-10-13,TON160,Ton Balığı Konservesi 160g,824.1875,64.27,0,0
2024-10-14,TON160,Ton Balığı Konservesi 160g,678.0,61.83,0,0
2024-10-15,TON160,Ton Balığı Konservesi 160g,574.0,65.14,0,0
2024-10-16,TON160,Ton Balığı Konservesi 160g,584.0,65.76,0,0
2024-10-17,TON160,Ton Balığı Konservesi 160g,610.0,63.23,0,0
2024-10-18,TON160,Ton Balığı Konservesi 160g,527.0,65.2,0,0
2024-10-19,TON160,Ton Balığı Konservesi 160g,389.0,65.14,0,0
2024-10-20,TON160,Ton Balığı Konservesi 160g,415.0,64.41,0,0
2024-10-21,TON160,Ton Balığı Konservesi 160g,526.0,65.92,0,0
2024-10-22,TON160,Ton Balığı Konservesi 160g,644.0,64.64,0,0
2024-10-23,TON160,Ton Balığı Konservesi 160g,564.0,63.97,0,0
2024-10-24,TON160,Ton Balığı Konservesi 160g,583.0,66.79,0,0
2024-10-25,TON160,Ton Balığı Konservesi 160g,520.0,62.33,0,0
